,REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,PortionOfYear,YearWPortion
0,National,X,1997,40,1.10148,1.21686,179,X,157,205,X,29,570,192,46842,0.7547169811320755,1997.754716981132
1,National,X,1997,41,1.20007,1.28064,199,X,151,242,X,23,615,191,48023,0.7735849056603774,1997.7735849056603
2,National,X,1997,42,1.37876,1.23906,228,X,153,266,X,34,681,219,54961,0.7924528301886793,1997.7924528301887
3,National,X,1997,43,1.1992,1.14473,188,X,193,236,X,36,653,213,57044,0.8113207547169812,1997.811320754717
4,National,X,1997,44,1.65618,1.26112,217,X,162,280,X,41,700,213,55506,0.8301886792452831,1997.8301886792453
5,National,X,1997,45,1.41326,1.28275,178,X,148,281,X,48,655,195,51062,0.8490566037735849,1997.8490566037735
6,National,X,1997,46,1.9868,1.44579,294,X,240,328,X,70,932,248,64463,0.8679245283018868,1997.867924528302
7,National,X,1997,47,2.44749,1.6479599999999999,288,X,293,456,X,63,1100,256,66749,0.8867924528301887,1997.8867924528302
8,National,X,1997,48,1.73901,1.67517,268,X,206,343,X,69,886,252,52890,0.9056603773584906,1997.9056603773586
9,National,X,1997,49,1.9391900000000002,1.6173899999999999,299,X,282,415,X,102,1098,253,67887,0.9245283018867925,1997.9245283018868
10,National,X,1997,50,2.28166,1.7663200000000001,346,X,268,388,X,81,1083,242,61314,0.9433962264150944,1997.9433962264152
11,National,X,1997,51,2.5076099999999997,2.10398,348,X,235,362,X,59,1004,190,47719,0.9622641509433962,1997.9622641509434
12,National,X,1997,52,4.113519999999999,3.13655,510,X,404,492,X,113,1519,251,48429,0.9811320754716981,1997.9811320754718
13,National,X,1997,53,5.62372,3.7185,579,X,584,576,X,207,1946,250,52333,1.0,1998.0
14,National,X,1998,1,4.37398,3.59225,639,X,759,810,X,207,2415,254,67228,0.018867924528301886,1998.0188679245282
15,National,X,1998,2,4.19434,3.6892199999999997,690,X,654,1121,X,148,2613,255,70828,0.03773584905660377,1998.0377358490566
16,National,X,1998,3,5.42123,4.60396,856,X,679,1440,X,151,3126,245,67898,0.05660377358490566,1998.0566037735848
17,National,X,1998,4,5.66137,4.910069999999999,824,X,817,1600,X,196,3437,245,69999,0.07547169811320754,1998.0754716981132
18,National,X,1998,5,5.97802,4.8268699999999995,881,X,769,1471,X,233,3354,239,69486,0.09433962264150944,1998.0943396226414
19,National,X,1998,6,4.7358,3.9459,699,X,671,1101,X,146,2617,234,66322,0.11320754716981132,1998.1132075471698
20,National,X,1998,7,3.44581,3.1081,457,X,523,849,X,119,1948,223,62675,0.1320754716981132,1998.132075471698
21,National,X,1998,8,2.47799,2.1395299999999997,313,X,330,534,X,112,1289,217,60247,0.1509433962264151,1998.1509433962265
22,National,X,1998,9,1.6573200000000001,1.43954,241,X,214,308,X,64,827,211,57449,0.16981132075471697,1998.1698113207547
23,National,X,1998,10,1.9695200000000002,1.47879,201,X,183,305,X,59,748,208,50582,0.18867924528301888,1998.188679245283
24,National,X,1998,11,1.58545,1.08556,162,X,123,249,X,51,585,200,53889,0.20754716981132076,1998.2075471698113
25,National,X,1998,12,1.8047400000000002,0.997967,156,X,93,196,X,41,486,177,48699,0.22641509433962265,1998.2264150943397
26,National,X,1998,13,1.04624,0.744205,90,X,92,144,X,32,358,182,48105,0.24528301886792453,1998.245283018868
27,National,X,1998,14,1.4004,0.8566309999999999,82,X,93,152,X,41,368,170,42959,0.2641509433962264,1998.2641509433963
28,National,X,1998,15,0.79687,0.621737,64,X,73,106,X,19,262,156,42140,0.2830188679245283,1998.2830188679245
29,National,X,1998,16,0.717097,0.670954,82,X,68,100,X,15,265,155,39496,0.3018867924528302,1998.301886792453
30,National,X,1998,17,1.0023799999999998,0.694082,58,X,61,120,X,27,266,148,38324,0.32075471698113206,1998.3207547169811
31,National,X,1998,18,0.9084030000000001,0.583457,39,X,64,93,X,13,209,136,35821,0.33962264150943394,1998.3396226415093
32,National,X,1998,19,0.443014,0.5776399999999999,79,X,37,61,X,9,186,131,32200,0.3584905660377358,1998.3584905660377
33,National,X,1998,20,0.6389859999999999,0.605216,54,X,40,52,X,19,165,120,27263,0.37735849056603776,1998.377358490566
34,National,X,1998,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0.39622641509433965,1998.3962264150944
35,National,X,1998,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.41509433962264153,1998.4150943396226
36,National,X,1998,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4339622641509434,1998.433962264151
37,National,X,1998,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4528301886792453,1998.4528301886792
38,National,X,1998,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4716981132075472,1998.4716981132076
39,National,X,1998,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.49056603773584906,1998.4905660377358
40,National,X,1998,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5094339622641509,1998.5094339622642
41,National,X,1998,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5283018867924528,1998.5283018867924
42,National,X,1998,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5471698113207547,1998.5471698113208
43,National,X,1998,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5660377358490566,1998.566037735849
44,National,X,1998,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5849056603773585,1998.5849056603774
45,National,X,1998,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6037735849056604,1998.6037735849056
46,National,X,1998,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6226415094339622,1998.622641509434
47,National,X,1998,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6415094339622641,1998.6415094339623
48,National,X,1998,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660377358490566,1998.6603773584907
49,National,X,1998,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6792452830188679,1998.6792452830189
50,National,X,1998,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6981132075471698,1998.698113207547
51,National,X,1998,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7169811320754716,1998.7169811320755
52,National,X,1998,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7358490566037735,1998.7358490566037
53,National,X,1998,40,1.57733,0.697291,115,X,139,210,X,26,490,304,70272,0.7547169811320755,1998.754716981132
54,National,X,1998,41,1.3088,0.7847770000000001,133,X,174,262,X,36,605,328,77092,0.7735849056603774,1998.7735849056603
55,National,X,1998,42,1.41744,0.902906,217,X,225,287,X,54,783,350,86720,0.7924528301886793,1998.7924528301887
56,National,X,1998,43,1.18272,1.13792,278,X,226,530,X,52,1086,377,95437,0.8113207547169812,1998.811320754717
57,National,X,1998,44,2.33432,1.0155100000000001,298,X,262,414,X,60,1034,388,101821,0.8301886792452831,1998.8301886792453
58,National,X,1998,45,1.81577,1.0009,258,X,292,402,X,70,1022,400,102108,0.8490566037735849,1998.8490566037735
59,National,X,1998,46,2.17975,1.13895,355,X,281,478,X,64,1178,372,103429,0.8679245283018868,1998.867924528302
60,National,X,1998,47,2.1124,1.44938,291,X,322,512,X,83,1208,403,83346,0.8867924528301887,1998.8867924528302
61,National,X,1998,48,2.04854,1.1390799999999999,319,X,310,453,X,94,1176,392,103241,0.9056603773584906,1998.9056603773586
62,National,X,1998,49,1.93248,1.1602299999999999,353,X,303,461,X,85,1202,399,103600,0.9245283018867925,1998.9245283018868
63,National,X,1998,50,1.90468,1.17127,312,X,320,426,X,83,1141,396,97416,0.9433962264150944,1998.9433962264152
64,National,X,1998,51,2.55983,1.49061,335,X,296,359,X,74,1064,384,71380,0.9622641509433962,1998.9622641509434
65,National,X,1998,52,3.99108,1.8428799999999999,418,X,466,377,X,162,1423,382,77216,0.9811320754716981,1998.9811320754718
66,National,X,1999,1,3.08581,1.8239,439,X,659,548,X,134,1780,396,97593,0.018867924528301886,1999.0188679245282
67,National,X,1999,2,4.16383,2.54354,431,X,962,874,X,140,2407,396,94632,0.03773584905660377,1999.0377358490566
68,National,X,1999,3,5.58049,3.6158099999999997,801,X,1168,1689,X,206,3864,399,106864,0.05660377358490566,1999.0566037735848
69,National,X,1999,4,5.25328,4.07912,755,X,1419,2185,X,186,4545,397,111421,0.07547169811320754,1999.0754716981132
70,National,X,1999,5,6.74667,5.0776,970,X,1562,2919,X,219,5670,397,111667,0.09433962264150944,1999.0943396226414
71,National,X,1999,6,7.57188,5.04884,1029,X,1591,2911,X,237,5768,379,114244,0.11320754716981132,1999.1132075471698
72,National,X,1999,7,6.87287,4.693309999999999,822,X,1599,2275,X,224,4920,376,104830,0.1320754716981132,1999.132075471698
73,National,X,1999,8,6.35098,4.23423,800,X,1520,1932,X,234,4486,352,105946,0.1509433962264151,1999.1509433962265
74,National,X,1999,9,5.41099,4.023630000000001,769,X,1357,1543,X,241,3910,359,97176,0.16981132075471697,1999.1698113207547
75,National,X,1999,10,4.55008,2.99348,539,X,1041,1140,X,202,2922,351,97612,0.18867924528301888,1999.188679245283
76,National,X,1999,11,3.85915,2.37759,458,X,704,778,X,130,2070,339,87063,0.20754716981132076,1999.2075471698113
77,National,X,1999,12,2.99601,2.01715,378,X,548,641,X,129,1696,321,84079,0.22641509433962265,1999.2264150943397
78,National,X,1999,13,1.9781400000000002,1.3768799999999999,243,X,382,397,X,69,1091,313,79237,0.24528301886792453,1999.245283018868
79,National,X,1999,14,1.16887,0.8828299999999999,127,X,202,265,X,38,632,277,71588,0.2641509433962264,1999.2641509433963
80,National,X,1999,15,1.09302,0.613811,102,X,102,175,X,17,396,268,64515,0.2830188679245283,1999.2830188679245
81,National,X,1999,16,0.633169,0.42177,59,X,66,133,X,13,271,258,64253,0.3018867924528302,1999.301886792453
82,National,X,1999,17,0.6395609999999999,0.615513,111,X,118,150,X,20,399,255,64824,0.32075471698113206,1999.3207547169811
83,National,X,1999,18,1.55531,0.302287,35,X,50,84,X,11,180,237,59546,0.33962264150943394,1999.3396226415093
84,National,X,1999,19,0.80802,0.522623,102,X,88,86,X,16,292,227,55872,0.3584905660377358,1999.3584905660377
85,National,X,1999,20,1.33997,0.529526,100,X,68,100,X,15,283,222,53444,0.37735849056603776,1999.377358490566
86,National,X,1999,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0.39622641509433965,1999.3962264150944
87,National,X,1999,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.41509433962264153,1999.4150943396226
88,National,X,1999,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4339622641509434,1999.433962264151
89,National,X,1999,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4528301886792453,1999.4528301886792
90,National,X,1999,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4716981132075472,1999.4716981132076
91,National,X,1999,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.49056603773584906,1999.4905660377358
92,National,X,1999,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5094339622641509,1999.5094339622642
93,National,X,1999,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5283018867924528,1999.5283018867924
94,National,X,1999,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5471698113207547,1999.5471698113208
95,National,X,1999,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5660377358490566,1999.566037735849
96,National,X,1999,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5849056603773585,1999.5849056603774
97,National,X,1999,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6037735849056604,1999.6037735849056
98,National,X,1999,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6226415094339622,1999.622641509434
99,National,X,1999,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6415094339622641,1999.6415094339623
100,National,X,1999,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660377358490566,1999.6603773584907
101,National,X,1999,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6792452830188679,1999.6792452830189
102,National,X,1999,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6981132075471698,1999.698113207547
103,National,X,1999,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7169811320754716,1999.7169811320755
104,National,X,1999,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7358490566037735,1999.7358490566037
105,National,X,1999,40,0.831219,0.9772549999999999,264,X,228,273,X,26,791,316,80941,0.7547169811320755,1999.754716981132
106,National,X,1999,41,1.40445,1.0670600000000001,292,X,297,351,X,57,997,361,93434,0.7735849056603774,1999.7735849056603
107,National,X,1999,42,1.31721,0.942688,346,X,293,371,X,57,1067,386,113187,0.7924528301886793,1999.7924528301887
108,National,X,1999,43,1.38161,1.01621,371,X,289,367,X,62,1089,355,107163,0.8113207547169812,1999.811320754717
109,National,X,1999,44,1.4160700000000002,1.19439,438,X,434,607,X,91,1570,449,131448,0.8301886792452831,1999.8301886792453
110,National,X,1999,45,1.48438,1.24149,473,X,461,535,X,101,1570,456,126461,0.8490566037735849,1999.8490566037735
111,National,X,1999,46,1.52614,1.28568,443,X,544,622,X,92,1701,459,132304,0.8679245283018868,1999.867924528302
112,National,X,1999,47,1.85336,1.6913200000000002,483,X,714,504,X,132,1833,455,108377,0.8867924528301887,1999.8867924528302
113,National,X,1999,48,2.32907,1.73731,518,X,994,835,X,137,2484,469,142980,0.9056603773584906,1999.9056603773586
114,National,X,1999,49,2.70254,2.33715,643,X,1316,1124,X,181,3264,480,139657,0.9245283018867925,1999.9245283018868
115,National,X,1999,50,3.50454,2.9302200000000003,828,X,1676,1405,X,299,4208,475,143607,0.9433962264150944,1999.9433962264152
116,National,X,1999,51,5.40799,4.41985,1130,X,2189,1399,X,450,5168,472,116927,0.9622641509433962,1999.9622641509434
117,National,X,1999,52,7.04228,5.64698,1339,X,3146,1697,X,664,6846,471,121233,0.9811320754716981,1999.9811320754718
118,National,X,2000,1,6.76846,5.15025,1314,X,3250,2043,X,665,7272,482,141197,0.018867924528301886,2000.0188679245282
119,National,X,2000,2,5.52808,3.9031599999999997,1011,X,2251,1746,X,462,5470,467,140143,0.03773584905660377,2000.0377358490566
120,National,X,2000,3,3.8050800000000002,2.91178,851,X,1357,1334,X,315,3857,450,132462,0.05660377358490566,2000.0566037735848
121,National,X,2000,4,3.4117699999999997,2.1567,722,X,962,1048,X,169,2901,433,134511,0.07547169811320754,2000.0754716981132
122,National,X,2000,5,2.4,1.81295,633,X,786,914,X,145,2478,441,136683,0.09433962264150944,2000.0943396226414
123,National,X,2000,6,1.8912,1.6166,599,X,646,862,X,116,2223,437,137511,0.11320754716981132,2000.1132075471698
124,National,X,2000,7,1.35503,1.26702,539,X,447,610,X,72,1668,413,131648,0.1320754716981132,2000.132075471698
125,National,X,2000,8,1.33212,1.14107,452,X,328,481,X,64,1325,382,116119,0.1509433962264151,2000.1509433962265
126,National,X,2000,9,1.49127,1.23509,499,X,360,477,X,49,1385,370,112138,0.16981132075471697,2000.1698113207547
127,National,X,2000,10,1.26826,1.0193299999999998,381,X,256,394,X,57,1088,363,106737,0.18867924528301888,2000.188679245283
128,National,X,2000,11,1.05854,0.926459,342,X,206,342,X,44,934,338,100814,0.20754716981132076,2000.2075471698113
129,National,X,2000,12,0.92201,0.911006,305,X,229,346,X,37,917,326,100658,0.22641509433962265,2000.2264150943397
130,National,X,2000,13,0.892334,0.823722,282,X,206,320,X,29,837,320,101612,0.24528301886792453,2000.245283018868
131,National,X,2000,14,0.929201,0.7254430000000001,186,X,171,286,X,23,666,295,91806,0.2641509433962264,2000.2641509433963
132,National,X,2000,15,0.655592,0.579775,178,X,127,196,X,21,522,289,90035,0.2830188679245283,2000.2830188679245
133,National,X,2000,16,0.607002,0.45117700000000005,107,X,96,120,X,24,347,280,76910,0.3018867924528302,2000.301886792453
134,National,X,2000,17,0.600003,0.43868500000000005,112,X,80,141,X,14,347,274,79100,0.32075471698113206,2000.3207547169811
135,National,X,2000,18,0.547247,0.440517,93,X,77,147,X,7,324,257,73550,0.33962264150943394,2000.3396226415093
136,National,X,2000,19,0.47641700000000003,0.351667,67,X,77,85,X,10,239,248,67962,0.3584905660377358,2000.3584905660377
137,National,X,2000,20,0.445917,0.36646,79,X,64,65,X,11,219,233,59761,0.37735849056603776,2000.377358490566
138,National,X,2000,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0.39622641509433965,2000.3962264150944
139,National,X,2000,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.41509433962264153,2000.4150943396226
140,National,X,2000,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4339622641509434,2000.433962264151
141,National,X,2000,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4528301886792453,2000.4528301886792
142,National,X,2000,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4716981132075472,2000.4716981132076
143,National,X,2000,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.49056603773584906,2000.4905660377358
144,National,X,2000,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5094339622641509,2000.5094339622642
145,National,X,2000,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5283018867924528,2000.5283018867924
146,National,X,2000,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5471698113207547,2000.5471698113208
147,National,X,2000,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5660377358490566,2000.566037735849
148,National,X,2000,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5849056603773585,2000.5849056603774
149,National,X,2000,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6037735849056604,2000.6037735849056
150,National,X,2000,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6226415094339622,2000.622641509434
151,National,X,2000,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6415094339622641,2000.6415094339623
152,National,X,2000,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660377358490566,2000.6603773584907
153,National,X,2000,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6792452830188679,2000.6792452830189
154,National,X,2000,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6981132075471698,2000.698113207547
155,National,X,2000,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7169811320754716,2000.7169811320755
156,National,X,2000,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7358490566037735,2000.7358490566037
157,National,X,2000,40,1.0411299999999999,1.22865,206,X,322,443,X,70,1041,337,84727,0.7547169811320755,2000.754716981132
158,National,X,2000,41,1.2871,1.05545,270,X,389,489,X,86,1234,451,116917,0.7735849056603774,2000.7735849056603
159,National,X,2000,42,1.2829899999999999,1.15984,390,X,458,617,X,96,1561,487,134587,0.7924528301886793,2000.7924528301887
160,National,X,2000,43,1.34081,1.22688,411,X,564,683,X,123,1781,507,145165,0.8113207547169812,2000.811320754717
161,National,X,2000,44,1.0555,1.2410700000000001,465,X,564,703,X,138,1870,526,150676,0.8301886792452831,2000.8301886792453
162,National,X,2000,45,1.14136,1.4316,564,X,635,849,X,181,2229,545,155700,0.8490566037735849,2000.8490566037735
163,National,X,2000,46,1.4411100000000001,1.49427,572,X,736,979,X,162,2449,571,163893,0.8679245283018868,2000.867924528302
164,National,X,2000,47,1.95735,1.8426799999999999,704,X,646,913,X,154,2417,569,131168,0.8867924528301887,2000.8867924528302
165,National,X,2000,48,1.6192799999999998,1.59762,673,X,900,1085,X,196,2854,581,178641,0.9056603773584906,2000.9056603773586
166,National,X,2000,49,1.7844,1.7347299999999999,710,X,916,1232,X,239,3097,595,178529,0.9245283018867925,2000.9245283018868
167,National,X,2000,50,2.34423,2.0453799999999998,677,X,1077,1455,X,185,3394,600,165935,0.9433962264150944,2000.9433962264152
168,National,X,2000,51,2.69528,2.41051,767,X,1052,1337,X,205,3361,585,139431,0.9622641509433962,2000.9622641509434
169,National,X,2000,52,3.8618,3.38334,1059,X,1496,1335,X,262,4152,587,122719,0.9811320754716981,2000.9811320754718
170,National,X,2001,1,3.505,3.2288,1049,X,1855,1571,X,321,4796,591,148538,0.018867924528301886,2001.0188679245282
171,National,X,2001,2,3.43804,3.11951,1081,X,1722,2423,X,318,5544,611,177720,0.03773584905660377,2001.0377358490566
172,National,X,2001,3,4.3928,3.80424,1395,X,1806,3223,X,293,6717,617,176566,0.05660377358490566,2001.0566037735848
173,National,X,2001,4,4.21339,4.1868099999999995,1542,X,1991,4057,X,318,7908,626,188879,0.07547169811320754,2001.0754716981132
174,National,X,2001,5,4.35364,3.9865,1329,X,1958,3705,X,295,7287,578,182792,0.09433962264150944,2001.0943396226414
175,National,X,2001,6,3.6996900000000004,3.60607,1370,X,1731,3017,X,358,6476,566,179586,0.11320754716981132,2001.1132075471698
176,National,X,2001,7,2.81921,2.81015,1059,X,1393,2126,X,254,4832,566,171948,0.1320754716981132,2001.132075471698
177,National,X,2001,8,2.55294,2.41561,834,X,1278,1566,X,245,3923,540,162402,0.1509433962264151,2001.1509433962265
178,National,X,2001,9,1.90167,1.73272,683,X,752,1008,X,163,2606,511,150399,0.16981132075471697,2001.1698113207547
179,National,X,2001,10,1.6803299999999999,1.6431900000000002,622,X,854,934,X,152,2562,510,155916,0.18867924528301888,2001.188679245283
180,National,X,2001,11,1.6254,1.3580299999999998,524,X,522,762,X,135,1943,472,143075,0.20754716981132076,2001.2075471698113
181,National,X,2001,12,1.45957,1.3902700000000001,485,X,507,751,X,136,1879,460,135154,0.22641509433962265,2001.2264150943397
182,National,X,2001,13,1.32376,1.2237,465,X,419,575,X,131,1590,442,129934,0.24528301886792453,2001.245283018868
183,National,X,2001,14,0.9200729999999999,1.1190799999999999,288,X,421,421,X,126,1256,371,112235,0.2641509433962264,2001.2641509433963
184,National,X,2001,15,0.779257,0.938967,219,X,305,344,X,82,950,349,101175,0.2830188679245283,2001.2830188679245
185,National,X,2001,16,0.991303,0.944308,234,X,344,331,X,88,997,342,105580,0.3018867924528302,2001.301886792453
186,National,X,2001,17,0.8269299999999999,0.742603,198,X,253,274,X,46,771,334,103824,0.32075471698113206,2001.3207547169811
187,National,X,2001,18,0.588952,0.735456,173,X,225,265,X,71,734,322,99802,0.33962264150943394,2001.3396226415093
188,National,X,2001,19,0.605586,0.725155,165,X,196,250,X,60,671,293,92532,0.3584905660377358,2001.3584905660377
189,National,X,2001,20,0.49433999999999995,0.670346,94,X,159,179,X,38,470,262,70113,0.37735849056603776,2001.377358490566
190,National,X,2001,21,0.0,0.0,0,0,0,0,0,0,0,0,0,0.39622641509433965,2001.3962264150944
191,National,X,2001,22,0.0,0.0,0,0,0,0,0,0,0,0,0,0.41509433962264153,2001.4150943396226
192,National,X,2001,23,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4339622641509434,2001.433962264151
193,National,X,2001,24,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4528301886792453,2001.4528301886792
194,National,X,2001,25,0.0,0.0,0,0,0,0,0,0,0,0,0,0.4716981132075472,2001.4716981132076
195,National,X,2001,26,0.0,0.0,0,0,0,0,0,0,0,0,0,0.49056603773584906,2001.4905660377358
196,National,X,2001,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5094339622641509,2001.5094339622642
197,National,X,2001,28,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5283018867924528,2001.5283018867924
198,National,X,2001,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5471698113207547,2001.5471698113208
199,National,X,2001,30,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5660377358490566,2001.566037735849
200,National,X,2001,31,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5849056603773585,2001.5849056603774
201,National,X,2001,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6037735849056604,2001.6037735849056
202,National,X,2001,33,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6226415094339622,2001.622641509434
203,National,X,2001,34,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6415094339622641,2001.6415094339623
204,National,X,2001,35,0.0,0.0,0,0,0,0,0,0,0,0,0,0.660377358490566,2001.6603773584907
205,National,X,2001,36,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6792452830188679,2001.6792452830189
206,National,X,2001,37,0.0,0.0,0,0,0,0,0,0,0,0,0,0.6981132075471698,2001.698113207547
207,National,X,2001,38,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7169811320754716,2001.7169811320755
208,National,X,2001,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0.7358490566037735,2001.7358490566037
209,National,X,2001,40,1.41046,0.9974040000000001,429,X,372,485,X,82,1368,607,137156,0.7547169811320755,2001.754716981132
210,National,X,2001,41,1.7701900000000002,1.0969200000000001,479,X,526,628,X,114,1747,646,159264,0.7735849056603774,2001.7735849056603
211,National,X,2001,42,1.61904,1.1679,562,X,560,697,X,113,1932,690,165425,0.7924528301886793,2001.7924528301887
212,National,X,2001,43,1.77065,1.2625600000000001,567,X,643,876,X,118,2204,710,174566,0.8113207547169812,2001.811320754717
213,National,X,2001,44,1.93891,1.30014,655,X,665,883,X,168,2371,746,182365,0.8301886792452831,2001.8301886792453
214,National,X,2001,45,1.63439,1.21838,626,X,687,865,X,149,2327,758,190992,0.8490566037735849,2001.8490566037735
215,National,X,2001,46,1.90363,1.3399299999999998,693,X,811,862,X,142,2508,770,187174,0.8679245283018868,2001.867924528302
216,National,X,2001,47,1.8055599999999998,1.47679,602,X,698,643,X,147,2090,764,141523,0.8867924528301887,2001.8867924528302
217,National,X,2001,48,1.7550599999999998,1.41042,638,X,877,866,X,185,2566,728,181932,0.9056603773584906,2001.9056603773586
218,National,X,2001,49,1.53023,1.26322,602,X,676,848,X,149,2275,762,180095,0.9245283018867925,2001.9245283018868
219,National,X,2001,50,1.46161,1.26864,666,X,570,780,X,153,2169,756,170971,0.9433962264150944,2001.9433962264152
220,National,X,2001,51,1.96048,1.53452,707,X,684,725,X,162,2278,696,148450,0.9622641509433962,2001.9622641509434
221,National,X,2001,52,2.20435,2.12774,719,X,718,656,X,172,2265,691,106451,0.9811320754716981,2001.9811320754718
222,National,X,2002,1,2.1348,1.9414200000000001,785,X,808,752,X,223,2568,728,132274,0.018867924528301886,2002.0188679245282
223,National,X,2002,2,1.89441,1.6739700000000002,837,X,869,969,X,200,2875,742,171747,0.03773584905660377,2002.0377358490566
224,National,X,2002,3,2.83109,2.06831,1067,X,948,1533,X,195,3743,749,180969,0.05660377358490566,2002.0566037735848
225,National,X,2002,4,3.30481,2.87301,1460,X,1156,2004,X,177,4797,728,166968,0.07547169811320754,2002.0754716981132
226,National,X,2002,5,3.6106300000000005,2.94909,1556,X,1415,2351,X,235,5557,729,188431,0.09433962264150944,2002.0943396226414
227,National,X,2002,6,3.4279900000000003,2.92857,1542,X,1478,2330,X,274,5624,728,192039,0.11320754716981132,2002.1132075471698
228,National,X,2002,7,3.76715,3.16382,1557,X,1573,2436,X,358,5924,712,187242,0.1320754716981132,2002.132075471698
229,National,X,2002,8,3.6001800000000004,3.12121,1509,X,1544,2359,X,348,5760,708,184544,0.1509433962264151,2002.1509433962265
230,National,X,2002,9,3.20024,2.73515,1208,X,1529,1997,X,370,5104,707,186608,0.16981132075471697,2002.1698113207547
231,National,X,2002,10,2.92633,2.15302,848,X,1007,1558,X,218,3631,674,168647,0.18867924528301888,2002.188679245283
232,National,X,2002,11,2.8585700000000003,1.92136,731,X,832,1252,X,162,2977,652,154942,0.20754716981132076,2002.2075471698113
233,National,X,2002,12,2.34745,1.62731,567,X,607,1092,X,151,2417,617,148527,0.22641509433962265,2002.2264150943397
234,National,X,2002,13,2.2349799999999997,1.46179,547,X,488,913,X,131,2079,582,142223,0.24528301886792453,2002.245283018868
